url,rank,company,revenues,revenue_pct_change,profits,profits_pct_change,assets,market_val,rank_change_1000,employees,rank_change_500,sector,industry,hq,website,years_on_fortune500,costs,revenue_pct,cost_pct
https://fortune.com/fortune500/2019/fiserv/,488,Fiserv,5823.0,2.2,1187.0,-4.7,11262.0,34603.1,1,24000,1,Business Services,Financial Data Services,"Brookfield, Wis.",http://www.fiserv.com,9,4636.0,0.5567453867482551,0.4432546132517449
https://fortune.com/fortune500/2019/treehouse-foods/,489,TreeHouse Foods,5812.1,-7.8,-61.4,,5599.3,3614.1,43,12700,43,"Food, Beverages & Tobacco",Food Consumer Products,"Oak Brook, Ill.",http://www.treehousefoods.com,3,5873.5,0.49737283494215107,0.502627165057849
https://fortune.com/fortune500/2019/robert-half-international/,490,Robert Half International,5800.3,10.1,434.3,49.5,1903.1,7759.2,21,18900,0,Business Services,Temporary Help,"Menlo Park, Calif.",http://www.roberthalf.com,3,5366.0,0.5194469072118787,0.4805530927881214
https://fortune.com/fortune500/2019/first-american-financial/,491,First American Financial,5747.8,-0.4,474.5,12.2,10630.6,5765.3,8,18251,8,Financials,Insurance: Property and Casualty (Stock),"Santa Ana, Calif.",http://www.firstam.com,5,5273.3,0.5215268893304661,0.4784731106695339
https://fortune.com/fortune500/2019/harley-davidson/,492,Harley-Davidson,5716.9,1.2,531.5,1.9,10665.7,5670.7,4,5900,4,Transportation,Transportation Equipment,"Milwaukee, Wis.",http://www.harley-davidson.com,25,5185.4,0.5243755904717353,0.4756244095282647
https://fortune.com/fortune500/2019/windstream-holdings/,493,Windstream Holdings,5713.1,-2.4,-723.0,,10257.9,12.9,19,11945,19,Telecommunications,Telecommunications,"Little Rock, Ark.",http://www.windstream.com,7,6436.1,0.47024495440028974,0.5297550455997103
https://fortune.com/fortune500/2019/yum-brands/,494,Yum Brands,5688.0,-3.2,1542.0,15.1,4130.0,30583.2,22,34000,22,"Hotels, Restaurants & Leisure",Food Services,"Louisville, Ky.",http://www.yum.com,21,4146.0,0.5784014643075046,0.42159853569249545
https://fortune.com/fortune500/2019/williams-sonoma/,495,Williams-Sonoma,5671.6,7.2,333.7,28.6,2812.8,4434.8,13,19800,0,Retailing,Specialty Retailers: Other,"San Francisco, Calif.",http://www.williams-sonomainc.com,1,5337.900000000001,0.5151550933284891,0.48484490667151103
https://fortune.com/fortune500/2019/simon-property-group/,496,Simon Property Group,5657.9,2.2,2440.1,25.3,30686.2,56301.7,3,4150,3,Financials,Real estate,"Indianapolis, Ind.",http://www.simon.com,6,3217.7999999999997,0.6374595806527936,0.36254041934720643
https://fortune.com/fortune500/2019/navient/,497,Navient,5610.0,8.3,395.0,35.3,104176.0,2828.9,18,6500,0,Financials,Diversified Financials,"Wilmington, Del.",http://www.navient.com,3,5215.0,0.5182448036951501,0.48175519630484986
https://fortune.com/fortune500/2019/western-union/,498,Western Union,5589.9,1.2,851.9,,8996.8,8050.9,4,12000,4,Business Services,Financial Data Services,"Denver, Colo.",http://www.westernunion.com,13,4738.0,0.5412426533951723,0.4587573466048277
https://fortune.com/fortune500/2019/peabody-energy/,499,Peabody Energy,5581.8,0.1,646.9,,7423.7,3065.6,8,7400,8,Energy,"Mining, Crude-Oil Production","St. Louis, Mo.",http://www.peabodyenergy.com,14,4934.900000000001,0.5307558454648321,0.4692441545351679
https://fortune.com/fortune500/2019/levi-strauss/,500,Levi Strauss,5575.4,13.7,283.1,0.6,3542.7,9207.8,30,15100,0,Apparel,Apparel,"San Francisco, Calif.",http://www.levistrauss.com,32,5292.299999999999,0.5130248350616966,0.4869751649383034
https://fortune.com/fortune500/2019/avon-products/,501,Avon Products,5571.3,-2.5,-19.5,-188.6,3010.0,1300.7,16,23000,0,Household Products,Household and Personal Products,"Suffern, N.Y.",http://www.avoninvestor.com,0,5590.8,0.4991265084527105,0.5008734915472894
https://fortune.com/fortune500/2019/host-hotels-resorts/,502,Host Hotels & Resorts,5524.0,2.5,1087.0,92.7,12090.0,13994.9,0,184,0,Financials,Real estate,"Bethesda, Md.",http://www.hosthotels.com,0,4437.0,0.5545627949001104,0.44543720509988954
https://fortune.com/fortune500/2019/kelly-services/,503,Kelly Services,5513.9,2.6,22.9,-68.0,2314.4,862.1,0,7900,0,Business Services,Temporary Help,"Troy, Mich.",http://www.kellyservices.com,0,5491.0,0.5010404456196785,0.4989595543803215
https://fortune.com/fortune500/2019/rush-enterprises/,504,Rush Enterprises,5506.2,16.8,139.1,-19.2,3201.4,1523.9,42,7214,0,Retailing,"Automotive Retailing, Services","New Braunfels, Texas",http://www.rushenterprises.com,0,5367.099999999999,0.5063964021962054,0.4936035978037946
https://fortune.com/fortune500/2019/spectrum-brands-holdings/,505,Spectrum Brands Holdings,5505.5,-17.2,768.3,624.8,7747.7,2695.0,83,13000,0,Household Products,Household and Personal Products,"Middleton, Wis.",http://www.spectrumbrands.com,0,4737.2,0.5375047594872445,0.46249524051275537
https://fortune.com/fortune500/2019/securian-financial-group/,506,Securian Financial Group,5495.8,-9.4,322.4,-23.0,51887.8,0.0,44,5300,0,Financials,"Insurance: Life, Health (stock)","St. Paul, Minn.",http://www.securian.com,0,5173.400000000001,0.515108911633487,0.48489108836651296
https://fortune.com/fortune500/2019/diplomat-pharmacy/,507,Diplomat Pharmacy,5492.5,22.5,-302.3,-2048.9,1476.4,432.8,49,2234,0,Health Care,Health Care: Pharmacy and Other Services,"Flint, Mich.",http://www.diplomat.is,0,5794.8,0.4866088435675494,0.5133911564324507
https://fortune.com/fortune500/2019/fortune-brands-home-security/,508,Fortune Brands Home & Security,5485.1,3.8,389.6,-17.6,5964.6,6707.0,1,25300,0,Household Products,"Home Equipment, Furnishings","Deerfield, Ill.",http://www.fbhs.com,0,5095.5,0.5184110541935241,0.481588945806476
https://fortune.com/fortune500/2019/td-ameritrade-holding/,509,TD Ameritrade Holding,5473.0,48.5,1473.0,68.9,37520.0,28051.5,121,9183,0,Financials,Securities,"Omaha, Neb.",http://www.amtd.com,0,4000.0,0.5777472817481263,0.42225271825187377
https://fortune.com/fortune500/2019/patterson/,510,Patterson,5465.7,-2.3,201.0,17.6,3471.7,2079.4,20,7700,0,Health Care,Wholesalers: Health Care,"St. Paul, Minn.",http://www.pattersoncompanies.com,0,5264.7,0.5093659136658466,0.49063408633415345
https://fortune.com/fortune500/2019/domtar/,511,Domtar,5455.0,5.8,283.0,,4925.0,3124.2,6,10000,0,Materials,Forest and Paper Products,"Fort Mill, S.C.",http://www.domtar.com,0,5172.0,0.5133151406794015,0.48668485932059846
https://fortune.com/fortune500/2019/fm-global/,512,FM Global,5427.3,11.3,161.4,-36.5,22207.5,0.0,22,5475,0,Financials,Insurance: Property and Casualty (Stock),"Johnston, R.I.",http://www.fmglobal.com,0,5265.900000000001,0.5075468522051397,0.4924531477948603
https://fortune.com/fortune500/2019/crown-castle-international/,513,Crown Castle International,5423.0,24.5,671.0,50.9,32785.0,53192.8,60,5000,0,Financials,Real estate,"Houston, Texas",http://www.crowncastle.com,0,4752.0,0.532972972972973,0.46702702702702703
https://fortune.com/fortune500/2019/mccormick/,514,McCormick,5408.9,11.9,933.4,95.5,10256.4,19874.0,25,11600,0,"Food, Beverages & Tobacco",Food Consumer Products,"Hunt Valley, Md.",http://www.mccormickcorporation.com,0,4475.5,0.5472158148193113,0.4527841851806888
https://fortune.com/fortune500/2019/cincinnati-financial/,515,Cincinnati Financial,5407.5,-5.7,287.1,-72.5,21934.8,14012.7,31,4999,0,Financials,Insurance: Property and Casualty (Stock),"Fairfield, Ohio",http://www.cinfin.com,0,5120.4,0.5136351979027156,0.48636480209728433
https://fortune.com/fortune500/2019/hanover-insurance-group/,516,Hanover Insurance Group,5406.7,4.3,391.0,110.0,12399.7,4645.5,2,4200,0,Financials,Insurance: Property and Casualty (Stock),"Worcester, Mass.",http://www.hanover.com,0,5015.7,0.5187576757752533,0.4812423242247467
https://fortune.com/fortune500/2019/conduent/,517,Conduent,5393.0,-10.4,-416.0,-329.8,6680.0,2926.4,51,82000,0,Business Services,Diversified Outsourcing Services,"Florham Park, N.J.",http://www.conduent.com,0,5809.0,0.4814318871630066,0.5185681128369934
https://fortune.com/fortune500/2019/sonoco-products/,518,Sonoco Products,5390.9,7.0,313.6,78.8,4583.5,6155.1,5,23000,0,Materials,"Packaging, Containers","Hartsville, S.C.",http://www.sonoco.com,0,5077.299999999999,0.5149786973882807,0.4850213026117193
https://fortune.com/fortune500/2019/t-rowe-price/,519,T. Rowe Price,5372.6,12.1,1837.5,22.7,7689.3,23699.0,21,7022,0,Financials,Securities,"Baltimore, Md.",http://www.troweprice.com,0,3535.1000000000004,0.6031411026415349,0.39685889735846513
https://fortune.com/fortune500/2019/cerner/,520,Cerner,5366.3,4.4,630.1,-27.3,6708.6,18556.7,1,29200,0,Health Care,Health Care: Pharmacy and Other Services,"North Kansas City, Mo.",http://www.cerner.com,0,4736.2,0.5311853501608513,0.4688146498391487
https://fortune.com/fortune500/2019/knight-swift-transportation-holdings/,521,Knight-Swift Transportation Holdings,5344.1,120.3,419.3,-13.4,7911.9,5653.9,328,22700,0,Transportation,"Trucking, Truck Leasing","Phoenix, Ariz.",http://www.knight-swift.com,0,4924.8,0.5204160133996825,0.4795839866003174
https://fortune.com/fortune500/2019/rpm-international/,522,RPM International,5321.6,7.3,337.8,85.8,5271.8,7640.7,6,14540,0,Chemicals,Chemicals,"Medina, Ohio",http://www.rpminc.com,0,4983.8,0.5163894657170027,0.4836105342829972
https://fortune.com/fortune500/2019/michaels-cos/,523,Michaels Cos.,5271.9,-1.7,319.5,-18.2,2128.3,1801.8,18,29500,0,Retailing,Specialty Retailers: Other,"Irving, Texas",http://www.michaels.com,0,4952.4,0.5156245415334058,0.4843754584665943
https://fortune.com/fortune500/2019/huntington-bancshares/,524,Huntington Bancshares,5270.0,11.2,1393.0,17.5,108781.0,13326.1,20,15693,0,Financials,Commercial Banks,"Columbus, Ohio",http://www.huntington.com,0,3877.0,0.5761451842134033,0.4238548157865967
https://fortune.com/fortune500/2019/big-lots/,525,Big Lots,5238.1,-0.6,156.9,-17.4,2023.3,1522.6,15,23250,0,Retailing,Specialty Retailers: Other,"Columbus, Ohio",http://www.biglots.com,0,5081.200000000001,0.5076022598432064,0.4923977401567936
https://fortune.com/fortune500/2019/kkr/,526,KKR,5222.4,-11.9,1131.1,11.1,50743.4,19557.0,56,1301,0,Financials,Securities,"New York, N.Y.",http://www.kkr.com,0,4091.2999999999997,0.5607223767138731,0.4392776232861269
https://fortune.com/fortune500/2019/sprouts-farmers-market/,527,Sprouts Farmers Market,5207.3,11.6,158.5,0.1,1675.6,2663.9,23,30000,0,Food & Drug Stores,Food and Drug Stores,"Phoenix, Ariz.",http://www.sprouts.com,0,5048.8,0.5077271087450396,0.4922728912549605
https://fortune.com/fortune500/2019/xylem/,528,Xylem,5207.0,10.6,549.0,65.9,7222.0,14191.8,19,17000,0,Industrials,Industrial Machinery,"Rye Brook, N.Y.",http://www.xylem.com,0,4658.0,0.5278256462240243,0.47217435377597566
https://fortune.com/fortune500/2019/under-armour/,529,Under Armour,5193.2,4.4,-46.3,,4245.0,8935.8,2,11000,0,Apparel,Apparel,"Baltimore, Md.",http://www.uabiz.com,0,5239.5,0.4977810154610024,0.5022189845389975
https://fortune.com/fortune500/2019/roper-technologies/,530,Roper Technologies,5191.2,12.7,944.4,-2.8,15249.5,35430.8,22,15611,0,Technology,"Scientific,Photographic and Control Equipment","Sarasota, Fla.",http://www.ropertech.com,0,4246.8,0.5500317863954227,0.4499682136045773
https://fortune.com/fortune500/2019/lpl-financial-holdings/,531,LPL Financial Holdings,5188.4,21.2,439.5,84.0,5477.5,5873.9,51,4229,0,Financials,Securities,"Boston, Mass.",http://www.lpl.com,0,4748.9,0.5221136526018134,0.47788634739818664
https://fortune.com/fortune500/2019/brunswick/,532,Brunswick,5159.2,5.3,265.3,81.2,4285.7,4380.6,1,16038,0,Transportation,Transportation Equipment,"Mettawa, Ill.",http://www.brunswick.com,0,4893.9,0.5131949348957039,0.4868050651042962
https://fortune.com/fortune500/2019/electronic-arts/,533,Electronic Arts,5150.0,6.3,1043.0,7.9,8584.0,30447.9,4,9300,0,Media,Entertainment,"Redwood City, Calif.",http://www.ea.com,0,4107.0,0.556335745922005,0.44366425407799503
https://fortune.com/fortune500/2019/terex/,534,Terex,5125.0,17.5,113.7,-11.7,3485.9,2262.0,38,11700,0,Industrials,Construction and Farm Machinery,"Westport, Conn.",http://www.terex.com,0,5011.3,0.5056085553900339,0.4943914446099662
https://fortune.com/fortune500/2019/nisource/,535,NiSource,5114.5,4.9,-50.6,-139.4,21804.0,10675.7,0,8087,0,Energy,Utilities: Gas and Electric,"Merrillville, Ind.",http://www.nisource.com,0,5165.1,0.4975388147398731,0.5024611852601268
https://fortune.com/fortune500/2019/telephone-data-systems/,536,Telephone & Data Systems,5109.0,1.3,135.0,-11.8,9783.0,3497.8,15,9400,0,Telecommunications,Telecommunications,"Chicago, Ill.",http://www.tdsinc.com,0,4974.0,0.5066944361797084,0.49330556382029156
https://fortune.com/fortune500/2019/yrc-worldwide/,537,YRC Worldwide,5092.0,4.1,20.2,,1617.1,226.4,5,31000,0,Transportation,"Trucking, Truck Leasing","Overland Park, Kans.",http://www.yrcw.com,0,5071.8,0.500993722820205,0.499006277179795
https://fortune.com/fortune500/2019/select-medical-holdings/,538,Select Medical Holdings,5081.3,14.4,137.8,-22.2,5964.3,1906.0,23,40400,0,Health Care,Health Care: Medical Facilities,"Mechanicsburg, Pa.",http://www.selectmedicalholdings.com,0,4943.5,0.5068729550714229,0.4931270449285772
https://fortune.com/fortune500/2019/equinix/,539,Equinix,5071.7,16.1,365.4,56.8,20244.6,37933.0,32,7903,0,Financials,Real estate,"Redwood City, Calif.",http://www.equinix.com,0,4706.3,0.5186848026181223,0.4813151973818777
https://fortune.com/fortune500/2019/boise-cascade/,540,Boise Cascade,4995.3,12.7,20.5,-75.3,1581.2,1043.0,22,6210,0,Wholesalers,Wholesalers: Diversified,"Boise, Idaho",http://www.bc.com,0,4974.8,0.5010280739410838,0.49897192605891616
https://fortune.com/fortune500/2019/noble-energy/,541,Noble Energy,4986.0,17.2,-66.0,,21010.0,11959.0,42,2330,0,Energy,"Mining, Crude-Oil Production","Houston, Texas",http://www.nblenergy.com,0,5052.0,0.4967124925283921,0.5032875074716079
https://fortune.com/fortune500/2019/schneider-national/,542,Schneider National,4977.0,13.5,268.9,-31.0,3624.5,3739.6,25,19400,0,Transportation,"Trucking, Truck Leasing","Green Bay, Wis.",http://www.schneider.com,0,4708.1,0.5138821488678486,0.48611785113215145
https://fortune.com/fortune500/2019/genesis-healthcare/,543,Genesis Healthcare,4976.7,-7.4,-235.2,,4263.6,233.0,39,61300,0,Health Care,Health Care: Medical Facilities,"Kennett Square, Pa.",http://www.genesishcc.com,0,5211.9,0.4884576880042401,0.5115423119957601
https://fortune.com/fortune500/2019/fastenal/,544,Fastenal,4965.1,13.1,751.9,29.9,3321.5,18402.8,22,21644,0,Wholesalers,Wholesalers: Diversified,"Winona, Minn.",http://www.fastenal.com,0,4213.200000000001,0.5409607443644248,0.45903925563557524
https://fortune.com/fortune500/2019/commercial-metals/,545,Commercial Metals,4948.4,-1.0,138.5,198.9,3328.3,2014.1,20,8900,0,Materials,Metals,"Irving, Texas",http://www.cmc.com,0,4809.9,0.5070965229599418,0.4929034770400582
https://fortune.com/fortune500/2019/eqt/,546,EQT,4946.7,46.4,-2244.6,-248.8,20721.3,5283.8,137,863,0,Energy,Energy,"Pittsburgh, Pa.",http://www.eqt.com,0,7191.299999999999,0.4075383094414236,0.5924616905585763
https://fortune.com/fortune500/2019/agilent-technologies/,547,Agilent Technologies,4914.0,9.9,316.0,-53.8,8541.0,25521.9,11,14800,0,Technology,"Scientific,Photographic and Control Equipment","Santa Clara, Calif.",http://www.agilent.com,0,4598.0,0.5166105971404542,0.48338940285954585
https://fortune.com/fortune500/2019/kbr/,548,KBR,4913.0,17.8,281.0,-35.3,5072.0,2691.9,41,25000,0,Engineering & Construction,"Engineering, Construction","Houston, Texas",http://www.kbr.com,0,4632.0,0.5147197485594552,0.48528025144054476
https://fortune.com/fortune500/2019/neiman-marcus-group/,549,Neiman Marcus Group,4900.4,4.1,251.1,,7545.9,0.0,1,13500,0,Retailing,Specialty Retailers: Apparel,"Dallas, Texas",http://www.neimanmarcusgroup.com,0,4649.299999999999,0.5131470098537128,0.4868529901462873
https://fortune.com/fortune500/2019/symantec/,550,NortonLifeLock,4888.0,16.6,1138.0,,15759.0,14695.6,36,11830,0,Technology,Computer Software,"Mountain View, Calif.",http://www.symantec.com,0,3750.0,0.5658717295670294,0.4341282704329706
https://fortune.com/fortune500/2019/chipotle-mexican-grill/,551,Chipotle Mexican Grill,4865.0,8.7,176.6,0.2,2265.5,19693.7,6,73000,0,"Hotels, Restaurants & Leisure",Food Services,"Newport Beach, Calif.",http://www.chipotle.com,0,4688.4,0.5092427826742312,0.4907572173257688
https://fortune.com/fortune500/2019/ametek/,552,Ametek,4845.9,12.7,777.9,14.2,8662.3,18877.2,27,18200,0,Technology,"Scientific,Photographic and Control Equipment","Berwyn, Pa.",http://www.ametek.com,0,4067.9999999999995,0.5436340995523845,0.4563659004476155
https://fortune.com/fortune500/2019/camping-world-holdings/,553,Camping World Holdings,4792.0,11.8,10.4,-63.3,2806.7,1243.8,28,11835,0,Retailing,"Automotive Retailing, Services","Lincolnshire, Ill.",http://www.campingworld.com,0,4781.6,0.5005431603576502,0.4994568396423498
https://fortune.com/fortune500/2019/smart-final-stores/,554,Smart & Final Stores,4741.8,3.7,-112.2,,1711.9,378.0,1,7921,0,Food & Drug Stores,Food and Drug Stores,"Commerce, Calif.",http://www.smartandfinal.com,0,4854.0,0.4941536922403552,0.5058463077596449
https://fortune.com/fortune500/2019/sealed-air/,555,Sealed Air,4732.7,-22.8,193.1,-76.3,5050.2,7168.4,99,15500,0,Materials,"Packaging, Containers","Charlotte, N.C.",http://www.sealedair.com,0,4539.599999999999,0.5104127347044423,0.48958726529555774
https://fortune.com/fortune500/2019/fmc/,556,FMC,4731.6,37.5,502.1,-6.3,9974.3,10110.1,117,7300,0,Chemicals,Chemicals,"Philadelphia, Pa.",http://www.fmc.com,0,4229.5,0.5280155338072335,0.4719844661927665
https://fortune.com/fortune500/2019/continental-resources/,557,Continental Resources,4709.6,50.9,988.3,25.2,15297.9,16834.2,163,1221,0,Energy,"Mining, Crude-Oil Production","Oklahoma City, Okla.",http://www.clr.com,0,3721.3,0.55861177335753,0.4413882266424699
https://fortune.com/fortune500/2019/welltower/,558,Welltower,4700.5,8.9,805.0,54.0,30342.1,31011.4,19,384,0,Financials,Real estate,"Toledo, Ohio",http://www.welltower.com,0,3895.5,0.5468241042345277,0.4531758957654723
https://fortune.com/fortune500/2019/skechers-u-s-a/,559,Skechers U.S.A.,4662.7,11.5,301.0,68.0,3228.3,5303.8,29,9000,0,Apparel,Apparel,"Manhattan Beach, Calif.",http://www.skx.com,0,4361.7,0.5166770089978281,0.4833229910021719
https://fortune.com/fortune500/2019/science-applications-international/,560,Science Applications International,4659.0,4.6,137.0,-23.5,4563.0,4564.7,1,23127,0,Technology,Information Technology Services,"Reston, Va.",http://www.saic.com,0,4522.0,0.5074610608866137,0.49253893911338636
https://fortune.com/fortune500/2019/wyndham-destinations/,561,Wyndham Destinations,4651.0,-20.1,672.0,-22.8,7158.0,3824.8,82,24500,0,"Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts","Orlando, Fla.",http://www.wyndhamdestinations.com,0,3979.0,0.5389339513325608,0.46106604866743917
https://fortune.com/fortune500/2019/juniper-networks/,562,Juniper Networks,4647.5,-7.6,566.9,85.1,9363.3,9209.5,38,9283,0,Technology,Network and Other Communications Equipment,"Sunnyvale, Calif.",http://www.juniper.net,0,4080.6,0.5324755674201717,0.46752443257982834
https://fortune.com/fortune500/2019/coca-cola-consolidated/,563,Coca-Cola Consolidated,4625.4,7.0,-19.9,-120.6,3009.9,2698.0,13,15200,0,"Food, Beverages & Tobacco",Beverages,"Charlotte, N.C.",http://www.cokeconsolidated.com,0,4645.299999999999,0.4989267261371849,0.5010732738628151
https://fortune.com/fortune500/2019/landstar-system/,564,Landstar System,4619.0,26.6,255.3,44.2,1380.6,4388.4,74,1306,0,Transportation,"Trucking, Truck Leasing","Jacksonville, Fla.",http://www.landstar.com,0,4363.7,0.514210649359324,0.4857893506406759
https://fortune.com/fortune500/2019/national-general-holdings/,565,National General Holdings,4608.0,4.0,207.4,95.9,9439.3,2684.4,2,8440,0,Financials,Insurance: Property and Casualty (Stock),"New York, N.Y.",http://www.nationalgeneral.com,0,4400.6,0.5115112226095064,0.48848877739049357
https://fortune.com/fortune500/2019/adt/,566,ADT,4581.7,6.2,-609.2,-277.8,17208.6,4834.7,12,19000,0,Business Services,Diversified Outsourcing Services,"Boca Raton, Fla.",http://www.adt.com,0,5190.9,0.46883122198800736,0.5311687780119928
https://fortune.com/fortune500/2019/hasbro/,567,Hasbro,4579.6,-12.1,220.4,-44.4,5263.0,10699.1,54,5800,0,Household Products,"Toys, Sporting Goods","Pawtucket, R.I.",http://www.hasbro.com,0,4359.200000000001,0.5123282767261824,0.4876717232738175
https://fortune.com/fortune500/2019/diebold-nixdorf/,568,Diebold Nixdorf,4578.6,-0.7,-568.7,,4311.9,847.6,17,23000,0,Technology,"Computers, Office Equipment","North Canton, Ohio",http://www.dieboldnixdorf.com,0,5147.3,0.4707636311292528,0.5292363688707471
https://fortune.com/fortune500/2019/commscope-holding/,569,CommScope Holding,4568.5,0.2,140.2,-27.6,6630.5,4180.4,15,20000,0,Technology,Network and Other Communications Equipment,"Hickory, N.C.",http://www.commscope.com,0,4428.3,0.5077916592566246,0.4922083407433755
https://fortune.com/fortune500/2019/carlisle/,570,Carlisle,4549.0,11.2,611.1,67.2,5249.2,7013.7,25,13950,0,Materials,"Building Materials, Glass","Scottsdale, Ariz.",http://www.carlisle.com,0,3937.9,0.5360025450989172,0.46399745490108285
https://fortune.com/fortune500/2019/kb-home/,571,KB Home,4547.0,4.1,170.4,-5.7,5073.6,2101.0,1,2005,0,Engineering & Construction,Homebuilders,"Los Angeles, Calif.",http://www.kbhome.com,0,4376.6,0.5095477161683625,0.49045228383163747
https://fortune.com/fortune500/2019/watsco/,572,Watsco,4546.7,4.7,242.9,16.7,2161.0,5381.1,3,5200,0,Wholesalers,Wholesalers: Diversified,"Miami, Fla.",http://www.watsco.com,0,4303.8,0.5137223885656177,0.48627761143438225
https://fortune.com/fortune500/2019/brookdale-senior-living/,573,Brookdale Senior Living,4531.4,-4.5,-528.3,,6467.3,1227.8,30,54300,0,Health Care,Health Care: Medical Facilities,"Brentwood, Tenn.",http://www.brookdale.com,0,5059.7,0.47245884205148525,0.5275411579485149
https://fortune.com/fortune500/2019/mdu-resources-group/,574,MDU Resources Group,4531.1,2.0,272.3,-3.2,6988.1,5077.3,14,11797,0,Energy,Energy,"Bismarck, N.D.",http://www.mdu.com,0,4258.8,0.5154893684797324,0.4845106315202675
https://fortune.com/fortune500/2019/mattel/,575,Mattel,4510.9,-7.6,-531.0,,5243.5,4490.2,42,27000,0,Household Products,"Toys, Sporting Goods","El Segundo, Calif.",http://www.mattel.com,0,5041.9,0.472207101582782,0.527792898417218
https://fortune.com/fortune500/2019/universal-forest-products/,576,Universal Forest Products,4489.2,13.9,148.6,24.3,1647.5,1833.2,34,12000,0,Materials,"Building Materials, Glass","Grand Rapids, Mich.",http://www.ufpi.com,0,4340.599999999999,0.5084146866293687,0.49158531337063127
https://fortune.com/fortune500/2019/hubbell/,577,Hubbell,4481.7,22.2,360.2,48.2,4872.1,6430.5,55,19700,0,Industrials,"Electronics, Electrical Equip.","Shelton, Conn.",http://www.hubbell.com,0,4121.5,0.5209340710433327,0.4790659289566672
https://fortune.com/fortune500/2019/caci-international/,578,CACI International,4467.9,2.6,301.2,84.0,4034.2,4525.5,4,18800,0,Technology,Information Technology Services,"Arlington, Va.",http://www.caci.com,0,4166.7,0.5174414564658467,0.48255854353415334
https://fortune.com/fortune500/2019/tutor-perini/,579,Tutor Perini,4454.7,-6.4,83.4,-43.8,4387.8,857.8,37,8200,0,Engineering & Construction,"Engineering, Construction","Sylmar, Calif.",http://www.tutorperini.com,0,4371.3,0.5047246770904147,0.4952753229095853
https://fortune.com/fortune500/2019/hyatt-hotels/,580,Hyatt Hotels,4454.0,-4.9,769.0,208.8,7643.0,7691.4,31,54000,0,"Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts","Chicago, Ill.",http://www.hyatt.com,0,3685.0,0.5472416758815579,0.4527583241184421
https://fortune.com/fortune500/2019/silgan-holdings/,581,Silgan Holdings,4448.9,8.8,224.0,-16.9,4579.3,3272.0,15,13220,0,Materials,"Packaging, Containers","Stamford, Conn.",http://www.silganholdings.com,0,4224.9,0.5129124489842976,0.48708755101570245
https://fortune.com/fortune500/2019/moodys/,582,Moody's,4442.7,5.7,1309.6,30.9,9526.2,34191.6,3,13057,0,Business Services,Financial Data Services,"New York, N.Y.",http://www.moodys.com,0,3133.1,0.5864331159745506,0.4135668840254495
https://fortune.com/fortune500/2019/tiffany/,583,Tiffany,4442.1,6.5,586.4,58.4,5333.0,12819.5,7,14200,0,Retailing,Specialty Retailers: Other,"New York, N.Y.",http://www.tiffany.com,0,3855.7000000000003,0.535334667020174,0.46466533297982593
https://fortune.com/fortune500/2019/cf-industries-holdings/,584,CF Industries Holdings,4428.9,7.2,289.8,-19.0,12661.3,9091.6,10,3055,0,Chemicals,Chemicals,"Deerfield, Ill.",http://www.cfindustries.com,0,4139.099999999999,0.5169117647058823,0.4830882352941176
https://fortune.com/fortune500/2019/hub-group/,585,Hub Group,4423.1,9.6,201.7,49.3,1924.9,1420.5,14,5400,0,Transportation,Transportation and Logistics,"Oak Brook, Ill.",http://www.hubgroup.com,0,4221.400000000001,0.5116663774654405,0.4883336225345596
https://fortune.com/fortune500/2019/ryerson-holding/,586,Ryerson Holding,4408.4,31.0,106.0,519.9,2086.3,320.5,100,4600,0,Materials,Metals,"Chicago, Ill.",http://www.ryerson.com,0,4302.4,0.5060844009735042,0.49391559902649584
https://fortune.com/fortune500/2019/syneos-health/,587,Syneos Health,4390.1,64.3,24.3,,7254.9,5367.5,209,24000,0,Health Care,Health Care: Pharmacy and Other Services,"Morrisville, N.C.",http://www.syneoshealth.com,0,4365.8,0.501387635765598,0.49861236423440186
https://fortune.com/fortune500/2019/vulcan-materials/,588,Vulcan Materials,4382.9,12.7,515.8,-14.2,9832.1,15636.9,27,8782,0,Materials,"Building Materials, Glass","Birmingham, Ala.",http://www.vulcanmaterials.com,0,3867.0999999999995,0.531260606060606,0.4687393939393939
https://fortune.com/fortune500/2019/westinghouse-air-brake/,589,Westinghouse Air Brake,4363.5,12.4,294.9,12.5,8649.2,11971.8,28,18000,0,Industrials,Industrial Machinery,"Wilmerding, Pa.",http://www.wabtec.com,0,4068.6,0.5174867470736827,0.48251325292631725
https://fortune.com/fortune500/2019/jeld-wen-holding/,590,JELD-WEN Holding,4346.7,15.5,144.4,1237.8,3051.1,1781.1,35,23000,0,Materials,"Building Materials, Glass","Charlotte, N.C.",http://www.jeld-wen.com,0,4202.3,0.5084454322142941,0.49155456778570594
https://fortune.com/fortune500/2019/broadridge-financial-solutions/,591,Broadridge Financial Solutions,4329.9,4.5,427.9,30.9,3304.7,11994.9,1,10000,0,Business Services,Financial Data Services,"Lake Success, N.Y.",http://www.broadridge.com,0,3901.9999999999995,0.5259903545961443,0.4740096454038557
